Country,Date,<OPEN>,<CLOSE>,<VOL>,GDP,GNI (USD),Population,Exchange Rate (AMA)
Hungary,2018-06-24,2154.942,2151.274,4051070.0,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-07-01,2134.236,2133.386,2596020.4,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-07-08,2147.9880000000003,2148.334,3076959.6,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-07-15,2144.598,2141.932,3882073.4,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-07-22,2126.6400000000003,2118.81,4713253.6,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-07-29,2088.968,2089.322,3147470.4,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-08-05,2091.032,2087.476,3154868.0,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-08-12,2082.454,2076.472,2923624.4,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-08-19,2061.048,2062.528,3530262.8,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-08-26,2065.92,2061.3475,2812986.0,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-09-02,2036.512,2035.81,2739189.4,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-09-09,2042.502,2040.7920000000001,2988957.8,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-09-16,2032.516,2026.3200000000002,3643415.0,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-09-23,2017.2759999999998,2017.464,5433565.0,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-09-30,2009.9180000000001,2009.8020000000001,4072132.0,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-10-07,2016.7540000000001,2017.4279999999999,4531831.6,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-10-14,2013.016,2005.188,7299470.4,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-10-21,2013.0739999999998,2025.4260000000002,10414008.4,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-10-28,2044.5199999999998,2048.28,6150745.0,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-11-04,2057.64,2063.7366666666667,3804007.6666666665,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-11-11,2060.44,2058.57,7524080.8,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-11-18,2082.148,2091.66,8206707.0,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-11-25,2123.3360000000002,2128.624,7452485.6,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-12-02,2145.764,2149.584,6144175.6,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-12-09,2143.194,2137.754,6495516.6,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-12-16,2138.974,2143.5080000000003,4851746.4,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-12-23,2141.4900000000002,2132.542,6159043.6,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2018-12-30,2117.23,2129.685,7621692.5,161000000000.0,154000000000.0,9776358.0,270.2116667
Hungary,2019-01-06,2144.476666666667,2152.12,4832116.333333333,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-01-13,2219.216,2247.166,4668548.8,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-01-20,2329.906,2345.626,5489904.4,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-01-27,2362.912,2350.638,8230723.2,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-02-03,2345.8,2352.166,6329136.2,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-02-10,2356.26,2357.63,13193769.2,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-02-17,2312.712,2297.1099999999997,7049592.4,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-02-24,2272.98,2267.1099999999997,6394828.8,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-03-03,2276.4139999999998,2282.022,3364622.6,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-03-10,2271.776,2264.538,5398932.6,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-03-17,2260.0,2266.0299999999997,5768110.75,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-03-24,2339.942,2361.506,10718402.8,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-03-31,2404.888,2418.096,7262602.4,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-04-07,2461.12,2461.674,5046713.8,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-04-14,2474.034,2472.8360000000002,5432491.6,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-04-21,2459.7925,2463.215,4116492.75,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-04-28,2475.855,2474.1525,5898310.0,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-05-05,2469.7174999999997,2479.1625,5829584.25,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-05-12,2536.54,2539.864,8327404.8,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-05-19,2518.666,2515.362,6532923.2,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-05-26,2511.964,2508.654,5110973.4,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-06-02,2507.752,2504.962,5963467.2,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-06-09,2489.4120000000003,2486.9739999999997,3282861.6,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-06-16,2456.1000000000004,2446.3725,5724233.75,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-06-23,2447.998,2460.202,5775794.6,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-06-30,2531.614,2537.0,4096999.6,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-07-07,2553.862,2564.138,4678849.8,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-07-14,2573.526,2572.488,8229067.0,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-07-21,2604.478,2609.9080000000004,9405515.0,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-07-28,2604.078,2609.9980000000005,8218163.2,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-08-04,2650.4939999999997,2658.432,12296793.6,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-08-11,2684.01,2686.678,5336565.2,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-08-18,2695.136,2699.9919999999997,4825384.6,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-08-25,2711.2166666666667,2708.25,4983264.666666667,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-09-01,2691.716,2685.1220000000003,5706610.4,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-09-08,2692.388,2699.822,3451447.0,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-09-15,2722.172,2723.938,4056331.8,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-09-22,2727.2560000000003,2729.364,3954515.4,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-09-29,2716.958,2714.682,2992682.4,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-10-06,2701.4260000000004,2695.504,3642630.2,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-10-13,2658.214,2650.904,4292862.8,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-10-20,2630.3759999999997,2625.806,4524137.6,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-10-27,2628.2525,2628.2175,4185710.75,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-11-03,2623.2725,2620.7025,5316005.0,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-11-10,2618.45,2621.364,7674236.8,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-11-17,2631.6760000000004,2632.276,10054273.4,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-11-24,2666.9379999999996,2683.1580000000004,18948271.4,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-12-01,2722.244,2725.184,11485696.0,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-12-08,2767.2239999999997,2777.7599999999998,8124439.6,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-12-15,2768.1420000000003,2757.648,8495994.6,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-12-22,2707.898,2694.244,7456826.4,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2019-12-29,2678.96,2702.09,4553531.0,164000000000.0,160000000000.0,9771796.0,290.66
Hungary,2020-01-05,2711.983333333333,2720.7033333333334,4917486.333333333,159333333333.33334,155333333333.33334,9757647.333333334,302.2177778
Hungary,2020-01-12,2726.348,2729.156,4886555.6,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-01-19,2711.576,2701.1099999999997,4723148.0,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-01-26,2697.262,2699.5860000000002,5194552.8,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-02-02,2653.0260000000003,2635.792,4369062.0,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-02-09,2603.334,2600.81,4867377.0,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-02-16,2616.7580000000003,2618.388,4598782.4,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-02-23,2629.3540000000003,2632.416,4209557.2,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-03-01,2515.538,2471.592,11056584.4,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-03-08,2437.2239999999997,2440.828,6593449.6,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-03-15,2199.468,2126.866,14631648.0,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-03-22,1833.6060000000002,1786.8239999999998,15800747.6,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-03-29,1846.0459999999998,1870.8619999999999,16248299.8,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-04-05,1993.9279999999999,2033.798,22065097.6,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-04-12,2143.7825000000003,2149.015,17156834.75,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-04-19,2130.54,2121.7975,7324475.5,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-04-26,2096.206,2094.548,9007158.2,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-05-03,2137.685,2147.1625,8940189.0,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-05-10,2151.48,2149.3959999999997,4363748.2,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-05-17,2156.566,2156.45,5526071.6,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-05-24,2197.972,2208.7059999999997,9324362.6,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-05-31,2239.93,2241.2799999999997,9711109.6,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-06-07,2243.135,2249.2525,7636130.0,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-06-14,2230.91,2217.35,6231422.2,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-06-21,2186.0919999999996,2194.112,8025212.2,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-06-28,2193.54,2182.024,5578540.6,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-07-05,2141.498,2139.326,3830457.4,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-07-12,2144.602,2140.3720000000003,3118514.2,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-07-19,2136.474,2139.05,8093848.6,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-07-26,2142.576,2140.334,6969386.4,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-08-02,2141.152,2142.5,3981144.0,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-08-09,2131.3559999999998,2131.106,3684658.6,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-08-16,2149.3940000000002,2150.94,3950773.6,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-08-23,2142.3266666666664,2144.6366666666668,3195762.0,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-08-30,2157.7400000000002,2156.34,3368866.8,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-09-06,2137.31,2134.522,3380469.8,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-09-13,2138.7,2139.62,3020381.6,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-09-20,2131.486,2126.334,3970944.2,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-09-27,2072.1259999999997,2060.6040000000003,5780338.2,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-10-04,2083.8360000000002,2092.082,5123134.2,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-10-11,2091.444,2092.168,3273556.4,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-10-18,2078.232,2068.3540000000003,4459330.4,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-10-25,2055.4525,2055.7875,4143390.75,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-11-01,2014.8799999999999,2003.81,5124164.8,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-11-08,2054.282,2069.4120000000003,5424797.4,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-11-15,2072.832,2076.334,8565530.6,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-11-22,2146.986,2159.88,8497141.2,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-11-29,2180.248,2188.3779999999997,6102933.8,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-12-06,2216.87,2215.85,6130886.6,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-12-13,2205.3559999999998,2203.298,5956157.0,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-12-20,2226.298,2235.864,7326827.4,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2020-12-27,2232.5533333333333,2236.27,4453851.333333333,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2021-01-03,2278.04,2298.0166666666664,7431187.333333333,157000000000.0,153000000000.0,9750573.0,307.9966667
Hungary,2021-01-10,2350.422,2385.492,8797422.8,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-01-17,2511.38,2519.6639999999998,10030911.2,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-01-24,2556.788,2560.498,5369396.0,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-01-31,2587.082,2591.94,6379050.6,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-02-07,2587.7560000000003,2584.55,5081064.0,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-02-14,2589.4759999999997,2585.782,6830514.0,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-02-21,2579.23,2580.6240000000003,4559919.0,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-02-28,2545.904,2539.79,4172824.6,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-03-07,2534.606,2531.31,5794465.4,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-03-14,2512.066,2511.054,5658795.6,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-03-21,2521.705,2524.1549999999997,4754741.75,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-03-28,2549.082,2553.452,3755840.2,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-04-04,2563.785,2564.8424999999997,4114950.0,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-04-11,2566.7425000000003,2565.4425,3963605.25,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-04-18,2538.226,2531.0379999999996,4729936.8,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-04-25,2506.428,2500.02,3185572.8,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-05-02,2510.3900000000003,2503.87,2593899.0,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-05-09,2486.0559999999996,2486.236,3275163.2,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-05-16,2474.202,2473.084,3436130.6,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-05-23,2474.884,2468.078,4206685.6,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-05-30,2440.8975,2431.115,5242545.5,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-06-06,2433.898,2440.328,3880311.8,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-06-13,2454.446,2466.648,4619812.8,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-06-20,2504.042,2500.188,4759445.4,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-06-27,2494.366,2493.278,2569921.0,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-07-04,2489.746,2497.134,4467211.2,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-07-11,2529.96,2527.554,6703800.6,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-07-18,2508.844,2505.8,3437637.6,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-07-25,2487.4139999999998,2484.402,2367320.6,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-08-01,2496.566,2502.246,3435627.4,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-08-08,2523.9700000000003,2526.6639999999998,4023718.4,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-08-15,2529.0440000000003,2527.464,3577931.0,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-08-22,2532.405,2539.0299999999997,3498136.5,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-08-29,2590.54,2601.83,6499927.6,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-09-05,2628.678,2636.936,12237647.2,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-09-12,2685.522,2700.33,9087495.8,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-09-19,2741.864,2739.312,7530937.6,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-09-26,2681.806,2673.288,5352388.4,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-10-03,2680.232,2682.832,6962718.6,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-10-10,2685.084,2687.8720000000003,5775720.6,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-10-17,2707.55,2708.612,4779291.4,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-10-24,2759.028,2796.504,5476016.8,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-10-31,2890.446,2879.734,5066640.4,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-11-07,2891.035,2910.0525,4077147.75,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-11-14,2963.1459999999997,2985.906,5885157.6,182000000000.0,176000000000.0,9709786.0,303.1408333
Hungary,2021-11-21,3073.1639999999998,3068.0080000000003,3941843.2,182000000000.0,176000000000.0,9709786.0,303.1408333
